Sentence #,sylhet_word,bio_tag
Sentence: 680,তুমিতাইন,O
,ওর,O
,গান,O
,ওর,O
,গলা,O
,খুব,O
,বালা,O
Sentence: 681,তুমিতাইন,O
,ওর,O
,হাসির,O
,প্রেমও,O
,পড়ি,O
,গেছি,O
,আমি,O
Sentence: 682,তুমিতাইন,O
,ওর,O
,বাসাত,O
,কে,O
,কে,O
,আছোইন,O
Sentence: 683,তুমিতাইন,O
,ওর,O
,বাদামি,B-COL
,রঙ,I-COL
,ওর,O
,চউখ,O
,দুইটা,O
,আমার,O
,খুব,O
,বালা,O
,লাগসে,O
Sentence: 684,তুমিতাইন,O
,কত,O
,বয়সও,O
,বিয়া,O
,করবায়,O
Sentence: 685,তুমিতাইন,O
,ওর,O
,ক্রিকেট,O
,খেলা,O
,কিলা,O
,লাগে,O
Sentence: 686,আমার,O
,একবারেউ,O
,বালা,O
,লাগের,O
,না,O
Sentence: 687,আমার,O
,খুব,O
,বালা,O
,লাগে,O
Sentence: 688,তুমিতাইন,O
,ওর,O
,বাবায়,B-REL
,কিতা,O
,করোইন,O
Sentence: 689,তুমিতাইন,O
,ওর,O
,ভাইয়ে,B-REL
,কিতাত,O
,চাকরি,O
,করোইন,O
Sentence: 690,আমার,O
,মোরগ,B-FOOD
,ওর,O
,মাংস,I-FOOD
,বেশি,O
,বালা,O
,লাগে,O
Sentence: 691,তুমিতাইন,O
,কিতা,O
,খাইতে,O
,বালা,O
,ফাও,O
Sentence: 692,আমার,O
,ইছা,B-FOOD
,মাছ,I-FOOD
,খাইতে,O
,বেশি,O
,বালা,O
,লাগে,O
Sentence: 693,তুমিতাইন,O
,ওর,O
,লগে,O
,আমি,O
,রাত্রে,O
,সমুদ্রর,B-LOC
,পাড়,B-LOC
,ও,O
,উবাই,O
,থাকতাম,O
,চাই,O
Sentence: 694,আইজ,O
,কিতা,O
,তোমারে,O
,দেখাত,O
,আইবো,O
,নি,O
Sentence: 695,ছেলে,B-REL
,পক্ষর,I-REL
,হেরারে,O
,না,O
,করি,O
,দিও,O
Sentence: 696,আমি,O
,না,O
,করতে,O
,ফারতাম,O
,নায়,O
Sentence: 697,তুমিতাইন,O
,ওর,O
,মন,O
,চাইলে,O
,গিয়া,O
,না,O
,করো,O
Sentence: 698,আমারে,O
,একখান,O
,গান,O
,হুনাইবায়,O
,নি,O
Sentence: 699,তুমিতাইন,O
,কিতা,O
,গল্প,O
,লেখো,O
,নি,O
Sentence: 700,চা,B-FOOD
,নায়,O
,কফি,B-FOOD
,কোনটা,O
,বেশি,O
,বালা,O
,লাগে,O
Sentence: 701,আমার,O
,কফি,B-FOOD
,বেশি,O
,বালা,O
,লাগে,O
Sentence: 702,আমি,O
,তোমারে,O
,বালা,O
,ফাই,O
Sentence: 703,বৃষ্টির,O
,দিনও,O
,রিক্সাত,B-OBJ
,ঘুরতে,O
,যে,O
,বালা,O
,লাগে,O
Sentence: 704,বৃষ্টির,O
,দিনও,O
,গরমা,O
,গরম,O
,খিচুড়ি,B-FOOD
,আর,O
,গরুর,B-FOOD
,গোস্ত,I-FOOD
,খাইতে,O
,বালা,O
,লাগে,O
Sentence: 705,বৃষ্টির,O
,দিনও,O
,চা,B-FOOD
,খাইতে,O
,বালা,O
,লাগে,O
Sentence: 706,আমি,O
,ছবি,O
,তুলতে,O
,বালা,O
,ফাই,O
Sentence: 707,আমারে,O
,একগু,O
,বই,B-OBJ
,উপহার,O
,দিও,O
,তে,O
Sentence: 708,মানুষ,O
,আসলেউ,O
,বউত,O
,অদ্ভুত,O
Sentence: 709,আইজ,O
,আমি,O
,ছাত্তি,B-OBJ
,আনতে,O
,বুলি,O
,গেছি,O
Sentence: 710,রাস্তাত,O
,আইজ,O
,বাক্কা,O
,মানুষ,O
Sentence: 711,আমার,O
,কালা,B-COL
,রঙ,I-COL
,ওর,O
,জামা,B-OBJ
,নাই,O
Sentence: 712,আমার,O
,কালা,B-COL
,রঙ,I-COL
,ওর,O
,জামা,B-OBJ
,আছে,O
Sentence: 713,আমি,O
,কিতা,O
,বেশি,O
,জ্বালাই,O
,নি,O
Sentence: 714,আমারে,O
,তো,O
,আর,O
,বালা,O
,লাগতো,O
,নায়,O
Sentence: 715,আমার,O
,লগে,O
,তুমিতাইন,O
,ওর,O
,কোন,O
,মাত,O
,নাই,O
Sentence: 716,তুমিতাইনরে,O
,আমি,O
,চিনি,O
,না,O
Sentence: 717,তুমিতাইন,O
,আমার,O
,ফয়লা,O
,বন্ধু,B-REL
Sentence: 718,আইজ,O
,ওর,O
,আবহাওয়াটা,O
,যে,O
,সুন্দর,O
Sentence: 719,তাইন,O
,বালা,O
,মিন,O
,ওর,O
,মানুষ,O
Sentence: 720,আমরা,O
,ওতোও,O
,বালা,O
,নায়,O
Sentence: 721,আমার,O
,টেখা,B-OBJ
,নাই,O
Sentence: 722,শীত,O
,ওর,O
,সকাল,O
,খুব,O
,সুন্দর,O
Sentence: 723,আমার,O
,মা,B-REL
,য়,O
,আমারে,O
,বালা,O
,ফাইন,O
Sentence: 724,আইজ,O
,আমার,O
,বন্ধুর,B-REL
,বিয়া,O
Sentence: 725,বাক্কা,O
,কম,O
,সময়,O
,ওউ,O
,তার,O
,মায়াত,O
,পড়ি,O
,গেছি,O
Sentence: 726,বিয়ার,O
,বাদে,O
,তুমিতাইন,O
,বদলি,O
,গেছো,O
Sentence: 727,কবিতা,O
,পড়তে,O
,আমার,O
,বালাউ,O
,লাগে,O
Sentence: 728,ফুরিন,O
,মানুষ,O
,হাছাউ,O
,কিলা,O
,জানি,O
Sentence: 729,আমি,O
,কিতা,O
,খেচা,O
,মোটা,O
,নি,O
Sentence: 730,ওয়ও,O
,তুমিতাইন,O
,বাক্কা,O
,মোটা,O
Sentence: 731,তুমিতাইন,O
,কিতা,O
,দেখছো,O
,নি,O
Sentence: 732,তুমিতাইন,O
,ওর,O
,দিকে,O
,চাই,O
,রইছি,O
Sentence: 733,তুমিতাইন,O
,যে,O
,সুন্দর,O
,দেখিয়ার,O
Sentence: 734,পানির,B-FOOD
,আরেক,O
,নাম,O
,জীবন,O
Sentence: 735,আইজ,O
,বাক্কা,O
,মজা,O
,ওইছে,O
Sentence: 736,আমার,O
,বিয়াত,O
,দাওয়াত,O
,রইলো,O
Sentence: 737,হকল,O
,ওউ,O
,হারাই,O
,যায়,O
Sentence: 738,আমার,O
,কোন,O
,বন্ধু,B-REL
,নাই,O
Sentence: 739,ওউ,O
,দুউন্নাইত,B-LOC
,আমি,O
,ফুরাউ,O
,এখলা,O
Sentence: 740,তুমিতাইন,O
,কিতা,O
,রান্তায়,O
,ফারো,O
,নি,O
Sentence: 741,তুমিতাইন,O
,ওর,O
,হাত,O
,ওর,O
,লেখা,O
,যে,O
,সুন্দর,O
Sentence: 742,আমি,O
,গল্প,B-OBJ
,র,O
,বই,I-OBJ
,কিনমু,O
Sentence: 743,আমি,O
,আইজ,O
,ঢাকাত,B-LOC
,যাইমু,O
Sentence: 744,ঢাকাত,B-LOC
,আমার,O
,চাকরি,O
,ওইছে,O
Sentence: 745,চাকরি,O
,করতে,O
,আর,O
,বালা,O
,লাগরো,O
,না,O
Sentence: 746,মা,B-REL
,য়,O
,আমার,O
,খুব,O
,যত্ন,O
,নেইন,O
Sentence: 747,আমার,O
,মা,B-REL
,র,O
,গাত,O
,ওর,O
,রান্দা,O
,খুব,O
,মজার,O
Sentence: 748,বিয়াত,O
,আমার,O
,লাকান,O
,নাই,O
Sentence: 749,পাহাড়,B-LOC
,ওর,O
,মাথাত,O
,উঠতাম,O
,চাই,O
Sentence: 750,এক,O
,বায়দি,O
,সমুদ্র,B-LOC
,আরেক,O
,বায়দি,O
,বালু,O
Sentence: 751,তুমিতাইন,O
,ওর,O
,ফুয়াগু,B-REL
,যে,O
,দুষ্টা,O
Sentence: 752,কাইল,O
,তনে,O
,পড়াত,O
,বইমু,O
Sentence: 753,আমার,O
,ঘড়িগুতা,B-OBJ
,খুজিয়া,O
,পাইয়ার,O
,না,O
Sentence: 754,মানুষ,O
,যে,O
,স্বার্থপর,O
,ওয়,O
Sentence: 755,কিন্তু,O
,কিছু,O
,মানুষ,O
,খুব,O
,বালা,O
Sentence: 756,আমি,O
,তারার,O
,ওউ,O
,একজন,O
,ওইতাম,O
,চাই,O
Sentence: 757,তুমিতাইন,O
,ওর,O
,বাসাত,O
,কিতা,O
,আমারে,O
,মানিয়া,O
,লইবো,O
,নি,O
Sentence: 758,তুমিতাইন,O
,যে,O
,যত্ন,O
,লও,O
Sentence: 759,তোমরার,O
,পরীক্ষা,O
,কবে,O
Sentence: 760,খেলার,B-LOC
,মাঠও,I-LOC
,আইজ,O
,বাক্কা,O
,মানুষ,O
Sentence: 761,তুমিতাইন,O
,বালা,O
,নি,O
Sentence: 762,আমি,O
,বালা,O
,নায়,O
Sentence: 763,তুমিতাইনরে,O
,ছাড়া,O
,আমি,O
,বালা,O
,নাই,O
Sentence: 764,বিফদ,O
,কইয়া,O
,আয়,O
,না,O
Sentence: 765,ফুয়াগুর,O
,যে,O
,রাগ,O
Sentence: 766,আমি,O
,একটা,O
,বাদ,O
,মানুষ,O
Sentence: 767,তুমিতাইন,O
,কিতা,O
,চাও,O
,তে,O
Sentence: 768,তুমিতাইন,O
,কিতা,O
,চাও,O
,নি,O
,আমি,O
,যাই,O
,গি,O
Sentence: 769,আমি,O
,চাই,O
,তুমিতাইন,O
,হকল,O
,সময়,O
,আমার,O
,লগে,O
,থাকো,O
Sentence: 770,কিন্তু,O
,ইকটা,O
,কোনদিন,O
,ওউ,O
,সম্ভব,O
,নায়,O
Sentence: 771,তুমিতাইন,O
,কিতা,O
,বিয়াত,O
,রাজি,O
,নি,O
Sentence: 772,আমি,O
,রাজি,O
,নায়,O
Sentence: 773,পাখি,B-ANI
,ওগু,O
,দেখতে,O
,সুন্দর,O
Sentence: 774,লাল,B-COL
,রঙ,I-COL
,ওর,O
,শাড়িত,B-OBJ
,তোমারে,O
,বালা,O
,মানাইবো,O
Sentence: 775,নীল,B-COL
,রঙ,I-COL
,আমার,O
,খুব,O
,বালা,O
,লাগে,O
Sentence: 776,আমি,O
,তোমারে,O
,বালা,O
,ফাই,O
,না,O
Sentence: 777,কিতার,O
,লাগি,O
,আমারে,O
,বালা,O
,ফাও,O
,না,O
Sentence: 778,আমার,O
,মাঝে,O
,বেজাল,O
,আছে,O
Sentence: 779,আমার,O
,মাথা,O
,গরম,O
,ওই,O
,থাকে,O
Sentence: 780,আমি,O
,বদ,O
,মেজাজ,O
,ওর,O
,মানুষ,O
Sentence: 781,বেশি,O
,মাত,O
,আমার,O
,বালা,O
,লাগে,O
,না,O
Sentence: 782,তুমিতাইন,O
,একটা,O
,গাধা,O
,মানুষ,O
Sentence: 783,তুমিতাইন,O
,বেশি,O
,মাতো,O
Sentence: 784,তুমিতাইন,O
,কম,O
,মাতো,O
Sentence: 785,আমি,O
,আইজ,O
,সকাইলকু,O
,চা,B-FOOD
,খাইছি,O
,না,O
Sentence: 786,আমি,O
,আইজ,O
,সকালে,O
,আমার,O
,বন্ধু,B-REL
,ওকলতোর,O
,লগে,O
,ঘুরাত,O
,গেছলাম,O
Sentence: 787,আমি,O
,আইজ,O
,সকাইলকু,O
,আমার,O
,বন্ধু,B-REL
,ওগুর,O
,লগে,O
,ঝগড়া,O
,করছি,O
Sentence: 788,আমার,O
,বন্ধু,B-REL
,ওতায়,O
,আমার,O
,মাত,O
,খুব,O
,মন,O
,দিয়া,O
,হুনে,O
Sentence: 789,আমার,O
,বন্ধু,B-REL
,ওকলতে,O
,মনয়,O
,আমারে,O
,খুব,O
,বালা,O
,ফাও,O
Sentence: 790,আমার,O
,একগু,O
,বিলাই,B-ANI
,আছে,O
Sentence: 791,আমার,O
,বিলাই,B-ANI
,ওর,O
,নাম,O
,মিনু,B-ANI
Sentence: 792,আমি,O
,আমার,O
,বিলাই,B-ANI
,ওর,O
,লগে,O
,খেলতে,O
,যে,O
,বালা,O
,ফাই,O
Sentence: 793,ওয়,O
,১৪,O
,টা,O
,বছর,O
,ধরি,O
,আইজও,O
,তাইন,O
,কোন,O
,কারণে,O
,আমারে,O
,তুই,O
,কইয়া,O
,ডাকছোইন,O
,না,O
Sentence: 794,কোন,O
,বালা,O
,গাত,O
,হাত,O
,তুলছে,O
,না,O
Sentence: 795,মাইনষরে,O
,দেখানি,O
,শেষ,O
,না,O
,নি,O
Sentence: 796,ওতো,O
,জলদি,O
,শেষ,O
Sentence: 797,বুঝিয়ার,O
,না,O
,কিতা,O
,করতাম,O
,আমি,O
Sentence: 798,আমার,O
,দুইগু,O
,বিয়া,O
,ওইছে,O
Sentence: 799,আমি,O
,একগু,O
,ফুরি,O
,মানুষ,O
Sentence: 800,আমার,O
,দুই,O
,নাম্বার,O
,বিয়া,O
,লইয়া,O
,আমার,O
,নিজ,O
,ওর,O
,কাকা,B-REL
,মামাইন্তে,B-REL
,খোঁচা,O
,মারিয়া,O
,মাতোইন,O
Sentence: 801,কিন্তু,O
,আইজ,O
,পর্যন্ত,O
,আমার,O
,জামাইয়ে,B-REL
,আমারে,O
,খোঁচা,O
,মারিয়া,O
,মাতছে,O
,না,O
Sentence: 802,ভাবিয়ার,O
,নিজ,O
,ওর,O
,মানুষ,O
,ওউ,O
,ওলা,O
,ওইন,O
,নি,O
Sentence: 803,আমার,O
,নিজ,O
,ওর,O
,মানুষ,O
,ওকল,O
,ওউ,O
,ওলাকান,O
Sentence: 804,আমার,O
,আর,O
,বাঁচতে,O
,ইচ্ছা,O
,করে,O
,না,O
,জানোইন,O
,নি,O
Sentence: 805,আমার,O
,ফয়লা,O
,বিয়া,O
,আমারে,O
,জোর,O
,করিয়া,O
,দিছে,O
Sentence: 806,হনো,O
,ফুয়া,O
,বউত,O
,কিপটা,O
,আছিল,O
,আমি,O
,দুইবেলা,O
,ভাত,B-FOOD
,ওউ,O
,খাইতে,O
,ফারতাম,O
,না,O
Sentence: 807,দুই,O
,নাম্বার,O
,বিয়াত,O
,আমি,O
,ভাবনার,O
,বাইরে,O
,সুখী,O
,আছি,O
Sentence: 808,ইতা,O
,দেখিয়াও,O
,হক্কলে,O
,না,O
,দেখার,O
,ভান,O
,করি,O
,থাকোইন,O
Sentence: 809,খোঁচা,O
,মারার,O
,মতো,O
,মাত,O
,আছেউ,O
,যে,O
,আমার,O
,দুইগু,O
,বিয়া,O
Sentence: 810,আমার,O
,সুখ,O
,দেখিয়া,O
,আবার,O
,ইতার,O
,সইহ্য,O
,ওয়,O
,না,O
Sentence: 811,বিয়া,O
,করার,O
,পাঁচ,O
,বছর,O
,বাদে,O
,ওখন,O
,আমি,O
,স্মার্ট,O
,ওইছি,O
Sentence: 812,ফয়লা,O
,ফয়লা,O
,বউ,B-REL
,ওর,O
,বউত,O
,প্রশ্ন,O
,র,O
,হাছা,O
,উত্তর,O
,দিয়া,O
,বিপদও,O
,পড়তাম,O
Sentence: 813,খেচা,O
,ঝামেলা,O
,লাগতো,O
Sentence: 814,এরবাদে,O
,ঠিক,O
,করলাম,O
,তেল,O
,মারা,O
,উত্তর,O
,দিমু,O
Sentence: 815,ইটায়ও,O
,লাভ,O
,ওইলো,O
,না,O
Sentence: 816,ঝামেলা,O
,থামলো,O
,না,O
Sentence: 817,থুরা,O
,থুরি,O
,লাভ,O
,ওইরো,O
Sentence: 818,বউয়ে,B-REL
,খানির,O
,সময়,O
,বাক্কা,O
,হাসি,O
,মুখে,O
,জিগাইলো,O
,রান্না,O
,কিলা,O
,ওইছে,O
Sentence: 819,খানিত,B-FOOD
,থুরা,O
,রসুন,B-FOOD
,বাড়াইয়া,O
,দিলে,O
,আরো,O
,মজা,O
,ওইতো,O
Sentence: 820,খানিত,B-FOOD
,লবণ,B-FOOD
,থুরা,O
,কম,O
,ওইছে,O
Sentence: 821,তুমিতাইন,O
,ওর,O
,খাওয়া,O
,লাগতো,O
,নায়,O
Sentence: 822,আমি,O
,তো,O
,আসলে,O
,কুন্তাউ,O
,পারি,O
,না,O
Sentence: 823,বউ,B-REL
,ওর,O
,চউখ,O
,ও,O
,পানি,O
,টুপটুপ,O
Sentence: 824,তুমি,O
,আমারে,O
,আর,O
,কত,O
,অবাক,O
,করতায়,O
Sentence: 825,এক,O
,চামচ,B-OBJ
,খাইয়াউ,O
,ওতো,O
,মাত,O
,মাতিলাইলা,O
Sentence: 826,গফ,O
,থুরা,O
,কমাইয়া,O
,মারো,O
Sentence: 827,তুমি,O
,রানচো,O
Sentence: 828,আমি,O
,তো,O
,ভাবিয়ার,O
,হরি,B-REL
,আম্মায়,I-REL
,আমার,O
,লাগি,O
,রান্দিয়া,O
,পাঠাইছইন,O
Sentence: 829,তোমার,O
,রান্দা,O
,তো,O
,ফুরাউ,O
,আম্মার,B-REL
,লাকান,O
Sentence: 830,আর,O
,থুরা,O
,খাও,O
,এক,O
,চামচ,B-OBJ
,দিলাই,O
Sentence: 831,মেকআপ,O
,কিলা,O
,ওইছে,O
Sentence: 832,থুরা,O
,বেশি,O
,ওই,O
,গেছে,O
,কম,O
,ওইলে,O
,আরো,O
,ভালা,O
,লাগলো,O
,নে,O
Sentence: 833,বউয়ে,B-REL
,মেকআপ,O
,তুলিয়া,O
,তুলিয়া,O
,যাইরাম,O
,ওউ,O
,না,O
,আইজ,O
Sentence: 834,আমি,O
,তো,O
,মেকআপ,O
,ওউ,O
,দিতাম,O
,ফারি,O
,না,O
Sentence: 835,তুমি,O
,ওউ,O
,যাও,O
,এখলা,O
Sentence: 836,পার্টিত,O
,গিয়া,O
,সুন্দরী,O
,ওকলতোর,O
,লগে,O
,ফুংগামি,O
,করিয়া,O
,আও,O
Sentence: 837,কিলা,O
,ওতো,O
,জোস,O
,মেকআপ,O
,করো,O
Sentence: 838,আনা,O
,বুঝিয়া,O
,বেশি,O
,মাতো,O
,কেনে,O
Sentence: 839,আমার,O
,দিকে,O
,তো,O
,আর,O
,চাও,O
,না,O
,চউখ,O
,থাকে,O
,অইন্য,O
,ফুরিন্তোর,O
,ওবায়,O
Sentence: 840,আমি,O
,বাক্কা,O
,সময়,O
,তাঁর,O
,মুখ,O
,ওর,O
,দিকে,O
,চাই,O
,রইলাম,O
Sentence: 841,তুমিতাইন,O
,ওতোতা,O
,বুঝো,O
,কিলা,O
Sentence: 842,শাড়িটায়,B-OBJ
,আমারে,O
,কিলা,O
,লাগের,O
Sentence: 843,সবুজ,B-COL
,রঙ,I-COL
,ওর,O
,শাড়ি,B-OBJ
,ওগু,O
,পড়লে,O
,সুন্দর,O
,লাগতো,O
Sentence: 844,সবুজ,B-COL
,রঙ,I-COL
,ওর,O
,শাড়ি,B-OBJ
,কিতা,O
,তোমার,O
,এক্স,O
,কোনো,O
,বান্ধোবীর,B-REL
,পছন্দ,O
,আছিল,O
,নি,O
Sentence: 845,ইতা,O
,তেল,O
,আমারে,O
,মারিও,O
,না,O
,অসইহ্য,O
